Price,Mileage,Make,Model,Automatic Transmission,Air Conditioner,Power Steering,Remote Control,Made_year,Years_of_usage
13.997832948091215,12.175618592671356,92,870,True,True,True,False,51,5
14.45736497045232,11.695255355062795,5,64,True,True,True,True,51,5
12.429220196836383,12.611541086966115,76,743,False,True,False,False,31,25
10.308985993422082,11.751950239425476,71,66,False,False,False,False,14,42
13.946539697563276,10.87806606028079,68,82,True,True,True,True,54,2
13.304686600863562,11.87757552297847,18,170,False,False,False,False,52,4
13.180634172318978,12.319405795112926,47,572,False,False,False,False,40,16
14.648420115681892,9.105090961257085,59,731,True,True,True,True,53,3
13.617060838751888,11.982935344196433,59,732,False,False,False,False,47,9
13.017005083966255,12.54254845357358,47,822,False,False,False,False,47,9
12.847929163278053,11.918397239722838,24,449,False,False,False,False,47,9
13.304686600863562,12.19602736016897,76,743,False,False,False,False,42,14
14.187074804051692,10.12667110305036,33,395,True,True,True,True,54,2
13.652992804936396,11.982935344196433,77,160,True,True,False,True,49,7
12.948012371209098,12.220966184120165,47,477,False,True,False,False,42,14
13.017005083966255,12.154784614286667,77,818,False,False,False,False,40,16
12.180759965737863,12.873904582205107,23,535,False,False,False,False,33,23
12.807655372286902,11.856522261533737,47,822,False,False,False,False,42,14
12.100717685412471,10.308985993422082,23,536,False,False,False,False,33,23
11.678448377988165,11.51293546492023,59,645,False,False,False,False,31,25
13.997832948091215,11.918397239722838,96,274,True,True,True,True,52,4
13.45883704259595,11.695255355062795,96,274,True,True,False,True,41,15
12.821260987319457,11.918397239722838,60,460,False,False,False,False,51,5
13.415034483903348,11.989165855127435,18,618,False,False,False,False,51,5
13.132315688453556,12.180759965737863,47,572,True,True,True,True,40,16
13.51440681653079,11.344518647594766,47,167,False,False,False,False,48,8
14.51860856442677,10.757924157061597,47,803,True,True,True,True,53,3
11.407576060361786,11.51293546492023,81,836,False,True,True,False,31,25
13.217675375388819,11.211833885608513,17,158,False,True,True,True,52,4
13.217675375388819,11.74006900564972,18,287,True,True,True,True,43,13
13.45883704259595,11.661354090741,18,801,True,True,False,True,47,9
14.397726736475999,11.264476926102367,4,129,False,False,False,False,51,5
13.617060838751888,12.04355959836804,86,611,False,False,False,False,47,9
13.429849547739444,11.51293546492023,59,679,False,False,False,False,47,9
12.948012371209098,11.91170829631447,86,609,False,True,True,True,38,18
13.997832948091215,11.289794413577894,59,247,True,False,False,True,50,6
13.07107218827772,11.964007453736912,76,743,False,False,False,False,45,11
14.077875591662238,12.611541086966115,73,319,False,False,False,False,40,16
13.429849547739444,11.695255355062795,76,743,True,True,True,True,51,5
13.567050480716235,11.849404844423074,59,248,True,False,False,False,44,12
12.611541086966115,12.190964083849375,97,442,False,False,False,False,21,35
12.506180941677357,12.100717685412471,90,136,False,False,False,False,39,17
13.487007879880162,11.652696102959753,32,789,False,True,True,True,51,5
12.971542813248437,12.301387370778713,86,609,False,False,False,False,35,21
14.430696737594902,11.775297421715827,77,459,False,False,False,False,51,5
12.793862088206213,12.676079399771027,59,736,True,True,False,True,34,22
14.790070575320824,9.90353755128617,59,738,True,True,True,True,55,1
14.038654909278163,10.239995502805316,32,789,True,True,True,True,53,3
13.652992804936396,11.502885230075814,32,648,True,True,True,True,51,5
13.017005083966255,11.931642378754141,47,822,False,True,False,True,47,9
13.617060838751888,11.184435286790631,76,719,True,True,True,True,49,7
13.270785106659046,12.04355959836804,86,609,True,True,True,True,38,18
13.47302165746721,11.931642378754141,17,779,True,True,True,True,51,5
13.45883704259595,12.653961664405365,47,352,True,True,True,True,44,12
14.346139397261565,10.404293143019792,59,510,False,False,False,False,54,2
12.793862088206213,11.736077016252437,82,548,False,False,False,False,44,12
14.100690252077353,11.225256725762893,68,99,True,True,True,True,54,2
11.695255355062795,11.751950239425476,32,807,False,False,False,False,25,31
13.527829818844937,11.736077016252437,59,510,False,False,False,False,45,11
13.997832948091215,9.305741456739435,47,478,True,True,True,True,54,2
13.955273369904273,11.751950239425476,97,447,False,False,False,False,49,7
14.53335083891935,11.23850177707664,84,161,True,True,True,True,51,5
13.451668563394815,10.915106645867503,82,548,True,True,True,True,51,5
13.527829818844937,11.827743504053695,75,532,True,True,True,True,48,8
13.710151153416941,11.80560254159177,68,82,True,True,True,True,53,3
13.102162710901053,12.154784614286667,59,247,True,True,True,True,37,19
15.341567078850604,11.0186455364637,5,854,True,False,False,True,50,6
13.304686600863562,11.849404844423074,96,274,False,False,False,False,41,15
12.847929163278053,11.835016210489899,97,401,False,True,True,True,38,18
14.508658238524095,11.088292827848269,5,842,True,True,False,True,49,7
12.54254845357358,12.429220196836383,23,607,False,False,False,False,37,19
13.567050480716235,11.51293546492023,76,743,True,True,True,True,54,2
13.321215875492413,11.695255355062795,79,57,True,True,True,True,50,6
12.031725210748633,11.728044909070785,97,626,False,True,False,False,36,20
13.521139497361697,11.835016210489899,75,532,True,True,True,True,46,10
14.790070575320824,11.314486721293981,86,520,True,True,True,True,53,3
14.45736497045232,3.7376696182833684,96,274,True,True,True,True,56,0
14.0225255403564,10.434145214930487,82,576,True,True,True,True,54,2
13.217675375388819,11.49273296168228,82,548,False,False,False,False,48,8
15.201805169084134,9.680406499268875,73,192,True,True,True,True,54,2
13.304686600863562,11.626263078808801,47,167,True,True,True,True,43,13
14.731801689838349,11.082157933374816,47,803,True,True,True,True,54,2
13.541075028051122,11.918397239722838,47,351,True,True,True,False,49,7
14.014362236381235,10.571342565808699,68,882,True,True,True,True,54,2
13.521140839642674,12.154784614286667,75,532,True,True,True,True,48,8
15.319588176962746,11.51293546492023,73,322,True,True,True,True,51,5
12.818554633046093,12.100717685412471,76,743,False,True,False,False,33,23
13.629182184591333,12.100717685412471,32,789,True,True,True,True,52,4
13.487007879880162,11.695255355062795,59,247,True,True,False,True,40,16
14.253766134056512,11.542493975902508,77,491,True,True,True,True,50,6
13.038983942375959,11.759793355371237,12,376,False,True,True,True,51,5
13.180634172318978,11.863589378812122,18,618,True,True,True,True,50,6
12.847929163278053,12.128116509451258,82,548,False,False,False,False,48,8
12.936036208848487,10.596659732783579,47,822,False,False,False,False,46,10
12.948012371209098,11.938199736300925,76,788,True,True,False,True,45,11
13.399996629152975,11.407576060361786,20,201,True,True,True,True,48,8
14.062371417145494,9.90353755128617,17,781,True,True,True,True,54,2
13.235693848424024,11.314486721293981,90,777,False,False,False,False,49,7
13.480039220276565,11.813037464800539,59,247,True,True,False,False,41,15
12.847929163278053,12.400820837540556,18,535,False,False,False,False,45,11
13.592368256649284,11.51293546492023,77,160,True,True,False,True,49,7
14.093143052138025,11.225256725762893,17,782,True,True,True,True,54,2
13.910821646859095,9.127067452782361,50,497,True,True,True,True,54,2
12.611541086966115,12.793862088206213,23,535,False,True,True,False,31,25
14.204169225721929,8.006700845440367,47,351,True,True,True,True,55,1
13.3374763699232,12.506180941677357,47,728,False,False,False,False,43,13
13.710151153416941,12.278397958261774,96,274,False,False,False,False,45,11
14.845130332288226,10.308985993422082,29,293,True,True,True,True,54,2
13.527829818844937,10.165890277802454,17,133,True,False,False,False,54,2
14.151983508870947,10.933124826700707,52,678,True,True,True,True,51,5
14.626441218624949,10.45757379496002,73,118,True,False,False,False,53,3
13.444448325847754,11.669937760751914,75,532,False,False,False,False,47,9
12.691583538230217,11.918397239722838,59,679,False,True,True,True,36,20
13.47302165746721,11.751950239425476,17,158,False,True,True,True,55,1
13.304686600863562,11.643962499267984,76,743,False,False,False,False,46,10
13.910821646859095,11.48247656671073,82,311,True,True,True,True,52,4
14.285514812209815,11.440365524765756,47,804,True,True,True,True,49,7
13.547632419997361,12.04355959836804,47,820,True,True,True,True,45,11
14.790070575320824,8.517393171418904,59,738,True,True,True,True,56,0
14.430696737594902,4.61512051684126,91,791,False,False,False,False,56,0
13.76421831620775,12.066816325306588,86,611,True,True,False,True,47,9
14.115615891155079,11.112462823634855,47,349,True,True,True,True,53,3
13.45883704259595,11.156264806643742,96,876,False,False,False,False,49,7
12.73080413304066,11.813037464800539,38,356,False,True,True,True,48,8
13.384729180332174,11.652696102959753,42,700,True,True,True,True,50,6
13.76421831620775,11.51293546492023,59,732,True,True,True,True,50,6
12.524530013005734,12.611541086966115,23,607,False,False,False,False,39,17
12.345838935721968,11.002116507732017,12,376,False,False,False,False,42,14
12.323860125621126,12.321728976908853,33,774,False,True,True,True,32,24
11.775297421715827,12.206077645517674,32,807,False,False,False,False,25,31
11.884495917930655,11.751950239425476,32,721,False,False,False,False,41,15
13.554147092530322,11.849404844423074,59,732,False,False,False,False,41,15
13.500801182986649,10.757924157061597,47,455,True,True,True,True,48,8
13.017005083966255,11.719947764402807,47,434,False,False,False,False,39,17
13.919871474189012,9.082620630373812,68,82,True,True,True,True,53,3
12.899222326086994,11.225256725762893,93,693,False,True,True,True,54,2
12.59473402514672,12.013706813470414,60,460,False,False,False,False,48,8
12.923914877701906,11.918397239722838,47,167,True,True,True,True,32,24
13.415034483903348,11.736077016252437,90,777,True,True,True,True,51,5
12.611541086966115,11.849404844423074,6,122,False,False,False,False,48,8
13.091906231773164,12.100717685412471,47,572,False,False,False,False,39,17
12.07254696717504,11.970356641102999,32,721,False,False,False,False,28,28
13.415034483903348,12.388398368982115,75,532,True,True,True,True,48,8
12.54254845357358,11.982935344196433,47,822,False,True,False,True,40,16
12.301387370778713,11.751950239425476,12,376,False,True,True,False,42,14
13.45883704259595,12.100717685412471,18,618,True,True,True,True,52,4
13.554147092530322,11.813037464800539,86,384,True,True,True,True,38,18
14.397726736475999,11.0186455364637,96,274,True,True,True,True,53,3
13.25339339419516,11.982935344196433,86,609,False,False,False,False,33,23
13.3374763699232,12.04355959836804,75,532,False,False,False,False,46,10
14.187074804051692,11.751950239425476,68,882,True,True,True,True,54,2
12.506180941677357,12.07824495582233,90,136,True,True,False,True,39,17
13.279368835614243,12.476103599529843,96,274,True,True,False,True,40,16
13.45883704259595,12.301387370778713,59,245,True,True,False,True,48,8
13.676249640055394,12.388398368982115,97,441,True,False,False,False,42,14
14.23422155071698,10.62135173563291,68,470,True,True,True,True,54,2
16.066802461833923,10.275085591132715,62,671,True,True,True,True,52,4
15.26242977619469,3.044522437723423,73,221,True,True,True,True,56,0
14.162640795773006,10.239995502805316,68,99,True,True,True,True,54,2
13.790193775620484,12.154784614286667,59,247,True,True,True,True,46,10
13.652992804936396,11.19822841866684,79,57,True,True,True,True,51,5
11.918397239722838,11.51293546492023,32,767,False,False,False,False,30,26
12.429220196836383,11.695255355062795,90,134,False,True,True,True,41,15
12.948012371209098,12.429220196836383,47,572,True,False,True,False,33,23
12.847929163278053,12.240478903153711,47,822,False,False,False,False,47,9
14.45736497045232,11.695255355062795,96,490,True,False,False,True,47,9
13.684263411604524,10.545367754151743,93,178,True,True,True,True,53,3
14.403297778421795,11.407576060361786,59,738,True,True,True,True,53,3
14.827111833279051,0.0,47,803,False,False,False,False,56,0
13.081543466215237,12.721888795877375,77,818,False,False,False,False,39,17
14.731801689838349,10.757924157061597,86,520,True,True,True,True,54,2
13.081543466215237,12.765691290604371,47,463,False,False,False,False,42,14
13.527829818844937,9.952325334619427,76,743,False,True,True,True,54,2
13.910821646859095,11.350418300109132,32,789,True,True,True,True,53,3
13.3374763699232,11.951186847493476,90,777,False,False,False,False,46,10
12.691583538230217,12.573797810270802,86,609,False,True,True,False,30,26
13.592368256649284,11.23850177707664,32,789,False,True,True,True,51,5
13.774689605110144,11.626263078808801,82,311,True,True,True,True,51,5
13.676249640055394,10.691967639914864,96,181,False,False,False,False,54,2
12.611541086966115,12.429220196836383,38,356,False,True,True,True,50,6
13.017005083966255,12.180759965737863,12,376,False,True,True,True,52,4
13.664688831019712,8.699681400989514,17,158,True,True,True,True,55,1
12.468440756144114,12.206077645517674,59,720,False,False,False,False,34,22
13.527829818844937,11.849404844423074,76,743,True,True,True,True,54,2
14.285514812209815,10.12667110305036,68,686,True,True,True,True,53,3
13.69334405393293,10.596659732783579,47,351,False,False,False,False,53,3
11.112462823634855,11.751950239425476,60,37,False,False,False,False,27,29
13.429849547739444,11.225256725762893,76,743,True,True,True,True,53,3
12.676079399771027,11.407576060361786,23,607,False,True,False,False,40,16
14.346139397261565,10.839600519357369,96,685,True,True,True,True,52,4
12.560247968016562,11.918397239722838,23,607,False,False,False,False,38,18
13.910821646859095,11.51293546492023,76,658,True,True,True,True,51,5
14.682611465815636,9.852246888342531,5,855,True,True,True,True,51,5
15.394489469099211,3.044522437723423,73,416,True,True,True,True,55,1
14.626441218624949,9.90353755128617,86,518,True,True,True,True,54,2
13.910821646859095,12.577639650232573,96,274,True,True,False,False,49,7
14.493544608328255,3.4339872044851463,75,344,True,True,True,True,56,0
14.845130332288226,11.289794413577894,73,192,True,True,True,True,50,6
13.42246945133505,11.849404844423074,76,743,True,True,True,True,44,12
13.774689605110144,10.043292972227004,47,351,True,True,True,True,54,2
13.710151153416941,11.156264806643742,76,719,True,True,True,True,52,4
12.154784614286667,10.965366698148017,32,721,False,False,False,True,38,18
12.409017571151187,12.611541086966115,77,160,False,True,True,True,32,24
13.710151153416941,10.915106645867503,76,743,True,True,True,True,54,2
14.857552847877614,11.51293546492023,73,192,True,True,True,True,51,5
13.592368256649284,11.225256725762893,82,548,True,True,True,True,52,4
14.115615891155079,11.034905792929415,59,452,True,True,True,True,53,3
12.994532278619134,12.206077645517674,12,376,True,True,True,True,50,6
12.971542813248437,12.154784614286667,5,63,True,True,True,False,26,30
13.507627138738266,11.695255355062795,82,711,True,True,True,True,48,8
13.321215875492413,11.082157933374816,82,548,True,True,True,True,50,6
13.444448325847754,11.06665398721974,76,743,True,True,True,True,54,2
14.845130332288226,9.798182590890704,59,738,True,True,True,True,55,1
13.617060838751888,11.177466714598282,79,57,True,True,True,True,54,2
13.955273369904273,11.461642696843066,68,99,True,True,True,True,52,4
11.849404844423074,12.323860125621126,32,807,False,False,False,False,31,25
15.250595321348806,9.852246888342531,52,453,True,True,True,True,51,5
12.936036208848487,12.180759965737863,59,636,False,False,False,False,41,15
14.316286451937186,11.289794413577894,47,803,True,True,True,True,50,6
13.217675375388819,11.661354090741,76,743,True,True,False,True,43,13
13.244582780038517,11.58989576532275,76,743,False,False,False,False,46,10
14.417091092943783,11.648338835562747,79,90,True,True,True,True,52,4
14.30409118627969,11.457423325808623,47,803,False,False,False,False,50,6
13.779884416590017,10.404293143019792,32,789,True,True,True,True,51,5
13.652992804936396,11.982935344196433,75,532,True,True,False,False,47,9
11.884495917930655,12.506180941677357,19,601,False,True,True,True,29,27
12.577639650232573,12.59473402514672,82,576,True,True,True,True,37,19
11.289794413577894,11.751950239425476,32,14,False,False,False,False,19,37
13.710151153416941,11.798111925972618,33,346,True,True,True,True,51,5
13.329379172803593,11.630361773857166,82,311,False,False,False,False,47,9
13.76421831620775,12.206077645517674,77,491,False,False,False,False,48,8
14.669926311652166,11.751950239425476,97,481,True,True,True,True,55,1
14.018452218287162,11.608244735642321,76,506,True,True,True,True,53,3
12.759960632315702,12.235636302128867,47,822,False,True,True,False,44,12
13.910821646859095,11.751950239425476,97,216,False,False,False,False,45,11
14.845130332288226,10.545367754151743,97,787,True,True,True,True,53,3
13.76421831620775,11.002116507732017,96,274,False,False,False,False,45,11
15.068273812173887,11.277215789596893,52,453,True,True,True,True,50,6
13.598598798635953,12.154784614286667,77,160,True,True,True,True,51,5
14.508658238524095,10.596659732783579,59,738,True,True,True,True,53,3
14.403297778421795,0.0,84,156,False,False,False,False,56,0
14.639686439527019,11.326607934898927,97,787,True,True,True,True,53,3
12.384223015005313,11.751950239425476,71,382,False,False,False,False,32,24
12.765691290604371,12.388398368982115,60,460,False,True,True,False,51,5
13.592368256649284,11.486591756518374,75,532,True,False,False,False,48,8
13.429849547739444,9.798182590890704,12,376,False,True,True,True,55,1
14.375126917328105,0.0,84,486,False,False,False,False,56,0
13.102162710901053,12.54254845357358,47,167,True,True,True,True,36,20
13.369225017834633,11.141876276228,76,743,True,False,False,False,50,6
12.886643575525625,12.206077645517674,47,822,False,False,False,False,45,11
12.948012371209098,10.668978650219241,75,533,False,False,False,False,41,15
13.592368256649284,11.127277689932466,59,248,False,False,False,False,45,11
14.80876270134486,11.127277689932466,4,132,True,True,True,True,54,2
14.731801689838349,0.0,21,541,False,False,False,False,56,0
13.235693848424024,11.849404844423074,50,696,True,True,True,True,48,8
14.151983508870947,11.751950239425476,68,82,True,True,True,True,56,0
13.28787951079572,12.577639650232573,76,743,True,False,False,False,50,6
13.864301674514206,11.542493975902508,75,345,True,True,True,True,50,6
14.790070575320824,11.385103457032141,73,192,True,True,True,True,50,6
13.534474352733596,11.80186424743109,75,532,True,False,False,False,47,9
13.45883704259595,11.571203807011969,17,158,True,True,True,False,53,3
13.972515161474428,11.338583982516495,33,346,True,True,True,True,53,3
13.122365377402328,12.691583538230217,47,572,True,True,True,True,34,22
12.611541086966115,12.611541086966115,18,170,False,False,False,False,43,13
11.767575435251748,12.206077645517674,23,571,False,False,False,False,31,25
13.774689605110144,11.225256725762893,93,254,True,False,False,False,53,3
13.81049902116535,11.63956692643747,32,789,True,True,True,True,53,3
13.933294482509151,10.87806606028079,77,286,True,True,True,True,53,3
13.296318365198623,11.51293546492023,82,548,True,True,True,True,52,4
14.669926311652166,10.819798284210286,97,787,True,True,True,True,53,3
13.28787951079572,12.259618151783465,82,392,True,True,True,True,44,12
14.253766134056512,10.87806606028079,59,871,False,False,False,False,54,2
13.345508528717259,10.463131911491967,17,158,True,True,True,True,52,4
14.845130332288226,9.798182590890704,59,738,True,True,True,True,55,1
14.014362236381235,11.736077016252437,47,483,False,False,False,False,45,11
13.353476685668044,11.798111925972618,12,376,True,True,True,True,54,2
15.404745967162468,0.6931471805599453,73,192,True,True,True,True,56,0
13.493928313146206,12.206077645517674,75,532,True,True,True,False,48,8
13.579789490265188,11.112462823634855,82,548,True,True,True,True,54,2
12.323860125621126,12.025755079404917,47,350,False,False,False,False,26,30
12.449022745701502,12.206077645517674,23,535,True,True,False,False,31,25
13.710151153416941,12.301387370778713,68,82,True,True,True,True,53,3
14.83255155460216,11.51293546492023,5,845,True,False,False,False,49,7
13.384729180332174,11.728044909070785,73,172,True,True,True,True,39,17
14.253766134056512,11.314486721293981,79,90,True,True,True,True,52,4
13.563196916350243,11.49273296168228,18,618,True,True,True,True,52,4
14.062371417145494,9.472781556562168,20,204,True,True,True,True,54,2
13.161586013632684,12.899222326086994,92,488,True,True,True,True,39,17
13.710151153416941,11.413116179350727,33,395,True,True,True,True,49,7
13.573440270649085,11.960817678718287,59,247,True,False,False,False,46,10
14.753563173009297,11.07443600653965,73,119,True,True,True,True,54,2
13.07107218827772,12.154784614286667,18,170,False,False,False,False,46,10
14.430696737594902,10.308985993422082,86,612,True,True,True,True,53,3
13.878486296092358,10.146472946063877,84,486,True,True,True,True,53,3
13.681980308196241,11.302216779257382,84,541,True,False,False,False,47,9
13.710151153416941,10.448743588106625,33,346,True,True,True,True,51,5
13.217675375388819,12.357977949243327,18,597,False,True,True,False,53,3
13.652992804936396,11.982935344196433,59,510,True,True,True,True,48,8
13.102162710901053,12.33270970174018,18,170,True,True,True,True,45,11
12.706850963741102,11.849404844423074,47,822,False,False,False,True,42,14
13.527829818844937,11.827743504053695,59,248,True,True,True,True,43,13
13.437175577097312,11.177466714598282,79,57,True,False,False,False,47,9
13.579789490265188,11.767575435251748,77,160,True,True,True,True,48,8
15.274125813221904,9.741027444837728,73,193,True,True,True,True,54,2
13.399996629152975,11.51293546492023,82,311,False,False,False,False,46,10
13.451668563394815,11.532737896139919,17,158,True,True,True,True,52,4
14.557448378884015,9.952325334619427,86,612,True,True,True,True,53,3
13.676249640055394,11.608244735642321,77,160,True,True,True,True,51,5
13.45883704259595,12.025755079404917,26,299,False,False,False,False,45,11
15.18922639004183,8.006700845440367,73,411,False,False,False,False,55,1
14.375126917328105,6.68586094706836,53,857,True,True,True,True,56,0
14.151983508870947,3.044522437723423,68,82,True,True,True,True,56,0
13.652992804936396,10.545367754151743,17,158,True,True,True,True,55,1
14.498607907721096,10.404293143019792,20,213,False,False,False,False,55,1
14.130322027731049,11.289794413577894,84,486,True,True,True,True,52,4
14.375126917328105,11.407576060361786,97,628,True,True,True,True,50,6
13.437175577097312,11.775297421715827,79,57,False,False,False,False,47,9
14.33430494661736,10.714439990727769,59,871,True,True,True,True,54,2
14.130322027731049,8.38958706681109,47,351,True,True,True,True,56,0
12.611541086966115,12.611541086966115,18,170,False,False,False,False,43,13
12.676079399771027,11.849404844423074,47,348,True,True,False,True,49,7
13.437175577097312,12.031725210748633,75,532,True,False,True,True,45,11
13.384729180332174,12.055255569732177,59,510,True,True,True,True,45,11
12.936036208848487,12.765691290604371,76,743,False,False,False,False,39,17
13.795308871054397,11.51293546492023,96,274,False,False,False,False,47,9
14.603968372873895,11.002116507732017,86,612,True,True,True,True,53,3
15.201805169084134,11.289794413577894,73,83,True,True,True,True,43,13
13.304686600863562,12.04355959836804,59,247,False,False,False,False,43,13
13.641158361294979,11.082157933374816,96,876,True,True,True,True,49,7
13.22672519452875,11.775297421715827,76,743,True,True,False,True,49,7
13.955273369904273,11.719947764402807,32,789,True,True,True,True,53,3
13.83531416565213,10.859018228147887,47,351,True,True,True,True,54,2
14.115615891155079,12.04355959836804,86,611,True,False,False,False,47,9
12.345838935721968,11.561725152903833,57,583,False,True,False,False,48,8
12.948012371209098,12.611541086966115,47,866,True,False,False,False,37,19
12.676079399771027,12.07824495582233,60,460,False,True,True,False,51,5
13.017005083966255,12.429220196836383,76,743,False,False,False,False,48,8
13.795308871054397,11.820417517632333,68,882,True,True,True,True,51,5
12.388398368982115,11.350418300109132,93,638,False,False,False,False,48,8
12.793862088206213,11.918397239722838,82,710,False,False,False,False,46,10
14.279245203127035,11.542493975902508,59,738,True,True,True,True,49,7
13.815511557963774,12.429220196836383,9,812,True,True,True,True,45,11
13.102162710901053,12.265392887601344,75,533,True,True,False,True,38,18
13.527829818844937,11.951186847493476,59,679,True,True,True,True,45,11
13.710151153416941,11.407576060361786,17,779,True,True,True,True,54,2
13.217675375388819,11.661354090741,18,618,True,True,True,True,48,8
15.11023799953124,9.305741456739435,5,65,True,True,True,True,55,1
12.834683971615659,12.323860125621126,47,822,True,True,False,True,39,17
12.861001210669146,12.429220196836383,47,477,False,True,True,True,41,15
14.914123179965662,10.373522431293592,86,744,False,True,True,True,53,3
14.855787622976248,2.772588722239781,47,805,False,False,False,False,56,0
14.603968372873895,9.852246888342531,86,612,True,True,True,True,54,2
13.623139877437296,11.127277689932466,47,145,True,True,True,True,53,3
13.652992804936396,11.19822841866684,47,351,True,True,True,True,53,3
14.115615891155079,10.819798284210286,68,99,True,True,True,True,54,2
13.815511557963774,11.289794413577894,79,29,True,True,True,True,52,4
13.955273369904273,11.775297421715827,59,247,True,True,True,True,50,6
13.652992804936396,12.031725210748633,59,679,True,True,False,False,50,6
12.873904582205107,11.407576060361786,76,743,True,True,True,True,46,10
14.115615891155079,11.744045122410057,5,64,True,True,True,True,48,8
14.13396501635527,11.813037464800539,73,192,True,True,True,True,41,15
13.910821646859095,10.668978650219241,9,811,True,True,True,True,50,6
13.217675375388819,11.918397239722838,76,743,False,False,False,False,47,9
14.669926311652166,9.798182590890704,84,161,True,True,True,True,54,2
14.557448378884015,9.210440366976517,47,803,True,False,False,False,54,2
14.914123179965662,7.313886831633462,59,738,True,True,True,True,56,0
14.403297778421795,10.596659732783579,77,459,True,True,True,True,53,3
13.1421679654829,11.775297421715827,82,548,False,True,True,True,52,4
13.592368256649284,10.691967639914864,68,82,True,True,True,True,53,3
12.861001210669146,12.013706813470414,18,618,False,False,False,False,40,16
12.100717685412471,11.751950239425476,93,816,False,False,False,False,45,11
13.369225017834633,11.982935344196433,96,274,True,True,True,True,40,16
12.506180941677357,12.388398368982115,24,449,False,False,False,False,46,10
15.123843647884687,11.608244735642321,5,553,True,True,True,True,51,5
12.765691290604371,13.017005083966255,93,816,False,False,False,False,49,7
13.573440270649085,11.0186455364637,18,618,True,True,True,True,54,2
12.468440756144114,10.819798284210286,93,569,False,False,False,False,46,10
13.081543466215237,11.938199736300925,76,743,True,True,False,True,47,9
14.253766134056512,11.440365524765756,59,738,True,False,True,False,47,9
14.115615891155079,11.472113887062386,33,522,True,True,True,True,50,6
13.07107218827772,12.468440756144114,81,634,True,True,True,True,44,12
13.815511557963774,11.918397239722838,73,692,False,False,False,False,39,17
13.217675375388819,12.100717685412471,76,743,True,True,False,False,46,10
13.81049902116535,11.302216779257382,47,351,True,True,True,True,53,3
12.765691290604371,12.04355959836804,5,67,False,False,False,False,26,30
14.151983508870947,11.870606902224587,59,738,True,True,True,True,48,8
13.726680437153236,9.680406499268875,17,779,True,True,True,True,53,3
15.330638010707329,11.034905792929415,96,399,True,True,True,True,55,1
14.038654909278163,11.034905792929415,77,160,True,False,False,False,48,8
13.038983942375959,11.918397239722838,4,129,False,False,False,False,32,24
14.375126917328105,12.100717685412471,79,56,True,True,True,True,51,5
15.330638010707329,10.799595985047786,5,855,False,False,False,False,51,5
12.899222326086994,2.70805020110221,47,143,True,True,True,True,56,0
12.650761671914688,11.775297421715827,82,311,True,True,True,True,50,6
13.774689605110144,11.314486721293981,47,351,True,True,True,True,52,4
14.214287349062356,9.305741456739435,68,686,True,True,True,True,53,3
13.864301674514206,8.987321812850125,17,779,True,True,True,True,55,1
13.901689171636098,10.404293143019792,68,82,True,True,True,True,54,2
13.698977865303197,9.472781556562168,17,158,True,True,True,True,54,2
10.819798284210286,11.51293546492023,32,14,False,False,False,False,15,41
13.081543466215237,11.976665770490767,9,379,True,False,True,False,47,9
13.785052381406869,11.131679686740132,68,82,True,True,True,True,53,3
13.955273369904273,12.013706813470414,59,738,True,True,True,True,44,12
14.077875591662238,12.328294703023394,59,738,False,False,False,False,46,10
13.710151153416941,11.982935344196433,86,611,False,False,False,False,47,9
11.884495917930655,12.100717685412471,47,372,False,False,False,False,30,26
13.710151153416941,12.388398368982115,52,252,False,False,False,False,41,15
13.710151153416941,10.596659732783579,47,351,True,True,True,True,53,3
14.038654909278163,11.695255355062795,74,280,True,True,True,True,45,11
12.611541086966115,11.751950239425476,47,822,True,True,False,False,40,16
12.971542813248437,12.611541086966115,75,533,False,False,False,False,37,19
13.652992804936396,11.580593459194764,47,351,False,False,False,False,49,7
14.077875591662238,10.34177474101152,59,452,True,True,True,True,54,2
13.45883704259595,11.884495917930655,59,679,True,True,True,True,49,7
12.429220196836383,12.765691290604371,52,252,False,False,False,False,28,28
14.115615891155079,11.277215789596893,59,452,True,True,True,True,54,2
12.611541086966115,12.206077645517674,96,274,False,True,True,False,26,30
14.187074804051692,11.918397239722838,5,63,False,False,False,False,46,10
13.384729180332174,12.206077645517674,18,287,True,True,True,True,48,8
13.68767832281738,11.51293546492023,76,743,True,True,True,True,55,1
13.25339339419516,11.982935344196433,47,347,False,False,False,False,40,16
13.567050480716235,11.849404844423074,75,532,False,False,False,False,48,8
13.217675375388819,11.775297421715827,47,347,False,False,False,False,39,17
13.527829818844937,11.863589378812122,59,239,True,True,True,True,43,13
13.68767832281738,11.51293546492023,76,743,True,True,True,True,55,1
11.695255355062795,12.100717685412471,32,807,False,False,False,False,26,30
10.714439990727769,11.51293546492023,32,14,False,False,False,False,18,38
14.220976332738882,10.714439990727769,32,789,True,True,True,True,54,2
13.681980308196241,11.918397239722838,96,168,True,False,False,False,47,9
13.989464705423494,10.757924157061597,32,789,True,True,True,True,53,3
12.931205293247745,12.278397958261774,18,287,True,True,False,False,42,14
14.272936037914342,11.898194668458823,5,64,True,False,False,True,50,6
14.077875591662238,10.463131911491967,47,348,True,True,True,True,51,5
15.068273812173887,0.0,73,575,True,True,True,True,55,1
14.731801689838349,11.751950239425476,5,557,True,True,True,True,54,2
14.731801689838349,11.751950239425476,5,554,True,True,True,True,54,2
